-0.09231166001211216	-3.008761282512437	-0.39178931126709154	2.9837601514416225
-5.096970012856891	-3.184235753670831	-5.651028534689384	2.8034343416724283
-10.100893561501024	-3.375463589065327	-10.908516346382221	2.584190649581344
-15.09269320553499	-3.7744776328638183	-16.153232803771573	2.1537570726214996
-20.074079177436765	-4.286449906738493	-21.38488793537199	1.589518798049945
-24.97444218066483	-5.280980930765028	-26.530737383937943	0.5191308298706491
-29.499980425166207	-7.384908003535522	-31.37563904090151	-1.5097472902574263
-32.948162156463844	-10.962113876276158	-35.5670989138622	-4.660286927977163
-34.81580199194743	-15.596152540287164	-38.64551138857658	-8.898962959502862
-36.06523128491072	-20.4448409027814	-40.54029212715302	-13.799926401138588
-37.12002599184004	-25.340181356837565	-41.86392565504334	-18.892306356389522
-38.032102323943484	-30.26408283932199	-42.9775550276632	-24.03539042797412
-38.75620272420233	-35.21878541081411	-43.93875949137692	-29.20911049579596
-39.21900711956444	-40.20469784841742	-44.70243850047933	-34.415317789444394
-39.45357979395347	-45.206635837054996	-45.194746254480236	-39.65414641767869
-39.486009656741125	-50.214240499104186	-45.44751781931652	-44.91007679548656
-39.42133268101282	-55.221687145971956	-45.486193919635326	-50.1722146591881
-39.560121000496785	-60.22627010342942	-45.419349695604424	-55.43425771919144
-40.11536576600817	-65.2013494119639	-45.613058310261756	-60.69115572737504
-41.19833378997891	-70.08782443759492	-46.34491262371181	-65.89884678277238
-42.774447883723795	-74.84036656749818	-47.77862971885254	-70.95778350961817
-43.9013986325453	-79.71413440908916	-49.300221604328776	-75.99088573783708
-44.46349415400923	-84.68755321290597	-50.17782207827057	-81.17795623635239
-44.52633741054581	-89.6926827823594	-50.54812877124848	-86.42573912874066
-44.133210659300296	-94.68392544487189	-50.43017832196972	-91.68502837207157
-43.513137009022095	-99.65314285441272	-49.91454440396945	-96.92156865864013
-42.763763986575235	-104.60434891934794	-49.22480583744912	-102.13856983461103
-41.783837865431416	-109.5147941647804	-48.36793568889557	-107.3303741902537
-40.50600211081762	-114.35578782010607	-47.246984503194795	-112.47138521550822
-38.83850451662779	-119.07619502921636	-45.79176482888791	-117.52732862746981
-36.691589351361145	-123.59748417277669	-43.93084181489093	-122.44792155343403
-34.153517625652846	-127.91298320308012	-41.586317732596854	-127.15706616958256
-31.30931660238423	-132.03395015382617	-38.873558738566565	-131.66505177086003
-28.341470449179216	-136.0676274230724	-35.86070950663909	-135.97914126838216
-25.429282755776953	-140.141486862733	-32.73965303874447	-140.216206421471
-22.613926527359098	-144.2829361662718	-29.70140756071498	-144.51282053441693
-19.95573372165534	-148.52622418381173	-26.774496576763603	-148.8859906912643
-17.599513846970993	-152.94342781395645	-24.090075657516866	-153.4108236717406
-15.798218383590974	-157.6108284069324	-21.916693192099032	-158.19711800935914
-14.851100151231355	-162.51818312872467	-20.813740494469634	-163.32293690520027
-14.9918450539518	-167.51496767007097	-21.19368377891568	-168.55988751867426
-15.789653623383964	-172.45772640813132	-22.19446255567238	-173.72518763387916
-16.856370483276933	-177.3504259780804	-23.20022108365928	-178.88794764037047
-17.40509064555403	-182.31700190007194	-23.30341299136325	-184.13745197164877
-16.248057486131845	-187.13303904475583	-21.931854667775344	-189.1901581050414
-12.64777698877935	-190.49056493522676	-18.854444942032433	-193.41719546926862
-7.74935103245928	-191.0808724639655	-14.449869635840784	-196.22853434626379
-2.9219987651850685	-189.79002565698676	-9.312049330193194	-197.2031745220424
1.58938173607645	-187.63708666856735	-4.117022207255348	-196.4585795188851
5.072638422773832	-184.08827710039503	0.8480135459861524	-194.73201383259536
7.7091879051207854	-179.83349577352337	5.477986127110595	-192.25315261502942
9.718753563919249	-175.25457496561162	9.214057650005147	-188.5759054397338
11.244593813485572	-170.48491351141186	12.125591358123701	-184.19637168440076
12.795479879034172	-165.7234108352605	14.524279475810452	-179.51753110725215
14.533581558328374	-161.02735183071002	16.253142759054885	-174.5491381865121
16.483700364806786	-156.41510674992037	17.84600627682897	-169.53352251900802
18.55267446009622	-151.8547263881956	19.59332653665869	-164.57015254102623
20.703991284198818	-147.33250476801544	21.59352684757338	-159.70323745380637
22.879725276614113	-142.82194970946276	23.750799362142867	-154.9033779988821
25.03390694420936	-138.30109494865997	26.007116082134146	-150.14916996593118
27.126051688045656	-133.7512236510009	28.293279831974456	-145.4092019404113
29.139030039517014	-129.16581035408427	30.55548724530403	-140.6577925551028
31.0658642593194	-124.54353182436192	32.74965194894205	-135.8746106699156
32.81437161513865	-119.852101045033	34.856990569097384	-131.05258174737534
34.06881683281287	-115.00715910970384	36.87068469257618	-126.1907058484449
34.67932817278917	-110.04243886712149	38.66723093615086	-121.24593308378691
34.22212709520505	-105.0721974576809	39.959051347818225	-116.14739555483254
31.912572767654726	-100.69902237182384	40.639503338522445	-110.9340703955295
27.56435308643772	-98.37430392584521	40.4478219904957	-105.68420152157259
22.607930638862555	-98.57239552795586	39.0070263193933	-100.64356588225974
18.213821214724415	-100.90441763738896	36.03710846809345	-96.33625661790374
14.82664683588656	-104.56403024029206	31.696193319553757	-93.41972767114413
12.685276928426436	-109.0734091217315	26.601186485712432	-92.21802898332855
11.533031191847108	-113.94139843574749	21.383072233706766	-92.68796598100357
10.807568664787494	-118.89623984524565	16.567980168150516	-94.7572900194915
10.073393340953649	-123.84959989089069	12.454455905324128	-98.01866201200663
8.818562277391045	-128.69059237410966	9.250839290016048	-102.17566844919394
6.431580631134147	-133.0685111675326	7.0669339647357	-106.95184281432357
2.793649057003342	-136.4700495224505	5.771229943463176	-112.04744336321168
-1.7217327271986442	-138.59410015663735	4.977986202106574	-117.2494007235848
-6.618678236446666	-139.5950741894415	4.22692875810299	-122.45777668561979
-11.617878186195064	-139.63235806412047	2.826300905069555	-127.5158114806561
-16.53542845823231	-138.73127398058736	-0.5249567272908358	-131.48085007994572
-21.082992777041387	-136.68694383470404	-5.406970094309005	-133.3526578329907
-24.628948340023264	-133.20858350958042	-10.642152854517823	-133.69074556320413
-26.53225620723875	-128.61590969540805	-15.787587802622	-132.67256769954545
-26.975033389663224	-123.64047121559251	-19.882235134612444	-129.54232007739046
-26.464708563890525	-118.66194396538381	-20.975991211415554	-124.44988153104558
-25.559588180772817	-113.73733667239897	-20.48037949288922	-119.21734341571731
-24.31976324620559	-108.88626773689386	-19.4800440142132	-114.05199739597766
-22.962458891885834	-104.06652563733842	-18.12623276578291	-108.96690403280509
-21.130174295278824	-99.4079865026716	-16.53635815105815	-103.95472486486031
-19.194908643184696	-94.7893524097949	-14.479705965839514	-99.11087887968374
-17.35703135508071	-90.13098083446523	-12.529455235130722	-94.22329434777771
-15.343277815731906	-85.54668610260315	-10.503798118139532	-89.36694579104389
-12.899005051527043	-81.18079005669154	-8.049877162398076	-84.71708439767009
-9.735270169910553	-77.31106921989542	-4.630931209607695	-80.73909924791216
-5.877440660094795	-74.13163640471492	-0.2648694614895234	-77.83673937858482
-1.4519301636279365	-71.80761882109866	4.698207322065781	-76.11581558526277
3.3115102494872684	-70.27903017936909	9.87281977122848	-75.17440746015495
8.228414682324566	-69.3394187946669	15.114681126570678	-74.72366800006368
13.209119670183851	-68.82952434562192	20.372880144187977	-74.51333240907597
18.210766749017477	-68.58454797478342	25.627717514277037	-74.23902007797862
23.214618994736213	-68.38632119641714	30.83744979378877	-73.52702876341387
28.198513464718204	-67.91845944569671	35.744393227555655	-71.68831863504137
32.934379050191716	-66.39383191200183	39.61324773215878	-68.2038773603688
35.120543829212195	-62.30585852401568	41.17018909999516	-63.26957738223246
32.40074453910834	-58.21187539037731	39.96028712689308	-58.21422029773278
28.18486116356434	-55.52239669225035	36.76752800861087	-54.07240014022855
23.62379854380825	-53.46345616596987	32.47339928179038	-51.049023173690586
18.84980031456629	-51.96096914543652	27.780226996459454	-48.67646075831697
13.933810727051082	-51.01980164258795	22.84723180829788	-46.85096074335078
8.942411744129615	-50.65068127748728	17.74561546574729	-45.56960352321724
3.9349749896859527	-50.665337758110596	12.537842069508853	-44.83046213059613
-1.0717584287916526	-50.77247000161689	7.280768467286695	-44.62941229593935
-6.071670450824587	-50.601899170523524	2.0188900118235127	-44.70168873151682
-10.889288980553854	-49.30482754783149	-3.2425384696101984	-44.78553071165919
-15.078051427712264	-46.61034982161453	-8.387981330430053	-43.85799901024669
-18.08056551985714	-42.64309948380155	-12.38759231364501	-40.573038623280624
-19.484541928253705	-37.86980041628901	-13.454697335654348	-35.54081852928835
-18.96324169655113	-32.92862203971176	-10.681032699613596	-31.218273358639046
-16.556144260724814	-28.57968169520368	-5.9916226393630145	-28.89367064805308
-12.747351354913384	-25.36445423771094	-0.8459965379879255	-27.83007333362589
-8.195279779664505	-23.303249216345247	4.406160537467342	-27.57735079668105
-3.3344127337485103	-22.121961769065937	9.648025556250783	-28.002644819949268
1.6446854352251954	-21.616071250911588	14.822991109439563	-28.94962950049454
6.649552398670838	-21.667410955017417	19.921314921502965	-30.25158132339969
11.623971015937103	-22.229080601657568	25.00366593305592	-31.616544652610244
16.53859851098913	-23.185653163857136	30.108386258255003	-32.89493744189322
21.388366918939454	-24.43254645319675	35.27017349493851	-33.91261131539959
26.224213726719107	-25.73376151406219	40.514217458862845	-34.254973975815204
31.079967248380484	-26.95827728815331	45.70605247749911	-33.48856315084228
35.987075045373864	-27.95098881174534	50.54288365288513	-31.457315502587758
40.9765052575747	-28.22946713459677	54.51248027234244	-28.049010181373266
45.8373363078229	-27.123369810166718	56.94373943372232	-23.418624943767853
49.870219635751454	-24.25044276014073	57.65718655349063	-18.23218622109588
51.62245056768522	-19.63462911516522	56.7323637557705	-13.073112131216199
50.95126170678689	-14.714757726349685	54.35292079999833	-8.402694966099304
48.32871917336237	-10.493581255860688	50.766536330752615	-4.574867272795732
44.3743804474172	-7.454582760651816	46.36085989430852	-1.716463257657964
39.77459690578006	-5.49769758397383	41.487855853609595	0.25224070214991134
34.90725426266201	-4.337433343150705	36.37786115487245	1.4938278451309135
29.938922160471826	-3.721522221097927	31.163517105762963	2.19067864824749
24.940194189760394	-3.4249324831669035	25.913034535685437	2.537184604065988
19.93614210742693	-3.2292703540363115	20.654813606037813	2.748759248176482
14.929584089585934	-3.1208595511831168	15.39399470407801	2.874481139922166
9.921800622319314	-3.1417356802948384	10.131617859120531	2.8604323267515337
4.9141298912559535	-3.125922873420923	4.869365784071524	2.87563791570427
-0.09231166001211216	-3.008761282512437	-0.39178931126709154	2.9837601514416225
